doc_text,image2text,speech2text
"fon_base https://t.me/fon_base/284    Розыгрыш футболки с автографами Овечкина и Кириленко ⚡️  Две легенды, два автографа, одна футболка и один победитель. Чтобы её получить, нужно просто быть подписанным на наш канал, нажать на кнопку «Хочу футболку» и поверить в удачу!  Результаты подведём уже 17 июля в 18:00.  Кнопка: Хочу футболку (1276)(https://t.me/BlessMeBot/JoinLot?startapp=2039189Adb5a377&startApp=2039189Adb5a377)",х розыгрыш футболки i х х с автографами х х х овечкина и кириленко ! ( 4 / 64*4 son такая будет только у тебя ! &,
"Ребята!  Я все еще в отпуске, но вышло шоу «Звездный дурак», посмотрите его, пожалуйста)   Это одно из любимых и смешных шоу, в которые я ходила)  Потрясающий состав! Было весело) У меня болели щеки)))  https://vk.cc/cyqvob",эксклюзивно в vк видео 2,"Главный герой спортивной драмы! Мне кажется, это Хазбик! Блиииин! Почему? Ха-ха-ха! Да-да! Почему не он? Ты посорил сразу!"
"nrjrussia https://t.me/nrjrussia/7625    В ГОСТЯХ У КАТИ БОДРОВОЙ 🔥  Завтра в 10:00 в эфир к Кате Бодровой придет актер, телеведущий и участник шоу «Последний Герой. Русский сезон» Давид Ниамеди!   Задавайте вопросы для гостя в комментарии 👇",ниамеди давид 17 июля 1080 @ 2 ` j ч bornто ве :,
https://t.me/s/mossakovskiy/3092  Итоги Евро с маэстро Елагиным! Врывайтесь!  Осторожно! В выпуске много Гарета Саутгейта и сборной Англии!  https://youtu.be/NJD6k9pYB8U?si=N3OTilov5cpG0aWu    Сообщение закреплено,,
"Ребята! Вот такая новость)  Дооолго вынашивала, обкатывала и проверяла концерт. И готова вас пригласить на съемку!  15 сентября! В 18:00 и 21:00. (На афише время сбора гостей)  Будет два мотора (материал один и тот же).  Приходите, пожалуйста! Я буду очень вам рада❤️  БИЛЕТЫ👇🏻  https://mediumquality.ru/varvarashcherbakovastandup","15. 09 варвара щербакова 17:00 / 20:00 съемка сольного стендап концерта j театр «золотое кольцо» ул. тимирязевская, д. 17 «вот эта жет",
"fon_base https://t.me/fon_base/192    ⚡️ Презентация новой формы ПФК ЦСКА на сезон 24/25 пройдёт на FONBASE!  Чалов, Лукин и Мойзес в гостях в Лужниках!   14 июля фанатам армейского клуба запомнится надолго:   ⚽️ в 18:00 на базе пройдёт показ новой формы красно-синих  ✍️ а сразу после автограф-сессия с игроками   Попасть на этот праздник жизни можно просто купив билет на VK Fest 2024 по ссылке: clck.ru/3BqUe5  @fon_base 🏘","fon342 1497 + х новое спортивное и культурное пространство лужники 57* 33' 12 9\"" е 06 .о\"" n 18 : 00 276 (7псб почтр россии презентация формы пфк цска на сёзон 2024-2025 автограф-сессия с игроками пфк цска 1 н fonbase / твое место среди первых 7 fonbase",
"Я буду отрицать, что стеснялся #соболев #иринагорбачева",неравный танец,"на самом деле вот блин без шуток вам говорю что вот у тебя идеальный ракурс вот если б ты был девочкой а я парнем в этот момент у тебя идеальный ракурс услышишь видишь? глаза, сразу лицо немножко как бы лучше становится ты не видишь моих ноздрей? волос? я их вижу их очень много а можно просто чтобы вы встали лицом к друг другу просто да можно любую музыку включить о встрече выпускников Андрей танцевал с самой низкой девочкой из класса и не понимал как так вышло"
"Чек лист перед отпуском 😎  В сумку — паспорт, в косметичку — самый мощный SPF, а отели — заранее забронировать на Отелло 😁   Причем сделать это можно еще и выгодно! Самые бюджетные даты для заселения в любимые отели можно мониторить по календарю цен прямо на Отелло. Плюс, там же есть эксклюзивные скидки и фильтры с подборкой для раннего бронирования.  А чтобы получить еще больше выгоды — оплачивайте проживание бонусами СберСпасибо, покрывая до 99% от общей стоимости бронирования.   Ну и специально для вас мы подготовили промокод MINOGAROVA10, который даст скидку 10% на первое бронирование!  Переходите по ссылке и планируйте отпуск мечты ❤️","реклама. 000 ' 'дубльгис\"" инн 5405276278 о+ erid: 2sdnicsкvnj",
"Итоги Евро с маэстро Елагиным! Врывайтесь!  Осторожно! В выпуске много Гарета Саутгейта и сборной Англии!  https://youtu.be/NJD6k9pYB8U?si=N3OTilov5cpG0aWu  П Александр ЕЛАГИН // ИТОГИ ЕВРО-2024 Это подкаст ""Что Делать?""  За бонусом, яркими эмоциями и азартом игры - переходи по ссылке! https://t.me/mossXec24/3  Наш гость - Александр Елагин! Подводим итоги Евро! Осторожно! В видео много Гарета Саутгейта и сборной Англии!  #Евро2024  #Елагин #Мосс  Пишите в комментариях ваш вариант финальной пары и итоговый счет! Первый угадавший получит в подарок талисмана Евро!  Подкаст сделан в сотворчестве и соавторстве с Александром ФРАНЦЕВЫМ.  Спасибо пабу ""ТРИ ЗЛЫЕ ЖЕНЫ"" (Мичуринский пр, 22) за гостеприимство. Если вы в Москве и планируете выпить пива - вам туда! Спасибо агентству «СИМПЛ СПОРТ» за поддержку и дружескую помощь.  Мой Telegram канал https://t.me/mossakovskiy Мой ingram https://www.ingram.com/mossakovskiy  00:00 Начало 00:28 Наш гость - Александр Елагин 02:50 Футбол победил антифутбол? Как де ла Фуэнте изменил сборную Испании? 08:08 Почему англичане в сборной менее ярко, чем в клубах?  Саутгейт  12:05 Гарет Саутгейт - талантливый убийца футбола или просто слабый тренер? Команда Саутгейта могла стать великой? 21:00 Евро-2024 - чемпионат уставших звезд? 64 матча Ямаля за сезон в 16 лет - выдержит ли он? 25:40 О грамотном партнерстве 26:32 Кто лучший тренер турнира? Лучший игрок? В чем магия Родри? 28:08 Почему Елагин считает, что турнир получился средним? Как изменилась сборная Англии?  29:57 Молодые таланты со скамейки сборной Англии. Кто из них станет настоящей звездой? 32:35 Оправдывает ли результат блеклую игру? 36:00 Кого будет не хватать из тех, кто заканчивает? Есть ли сейчас такие игроки, как Кроос и Модрич? 39:42 Должен ли Роналду остаться в сборной? Поможет Криштиану Португалии на ЧМ или потопит ее? 43:55 Евро-24 - турнир без ярких звезд. Командное становится выше личного? Родри - единственная суперзвезда. 46:13 Феномен маленьких сборных. Раскрепощенные Австрия, Турция, Грузия, Швейцария 52:37 Станет ли эта сборная Испании командой-династией? 58:05 Благодарочки 🔗 https://youtu.be/NJD6k9pYB8U?si=N3OTilov5cpG0aWu",чт 9 делать ? #итоги евро елагин,
"https://vk.com/wall-225813819_62  Казань, приветствую! Даю 2 концерта, стало быть, у вас. Совсем скоро.  Ссылки для покупки билетов прилагаю:  Первый концерт в 18:00  https://standupkzn.ru/events/starovoytov/   Второй концерт в 20:30  https://standupkzn.ru/events/starovoytov-2/",,
"https://vk.com/wall-225813819_62  Уважаемый подписчик! Твой любимый контент - пост с афишей. Прошу прощения. Приношу извинения.   Даю 2 концерта, стало быть, в Казани. Не сказать об этом не имею права.   Милости прошу.  Благодарю.   Ссылки для покупки билетов прилагаю:  Первый концерт в 18:00  https://standupkzn.ru/events/starovoytov/   Второй концерт в 20:30  https://standupkzn.ru/events/starovoytov-2/",,
"Вышла новая обложка 😻  На этот раз журнал Moda Topical ☺️🫶🏼 Главным редактором, которого является потрясающая Оксана Федорова 💖  Спасибо за поддержку и любовь, которая у нас с вами уже много-много лет 💋",mod журнал gaя собременных женщин topic у путешествие единение с природой стиль сезон открыт! июль 2024 путешествие альтернатива мальдивам? только мальдивы красота пластический хирург~ это скульптор! ольга бузова; ищите во всем номера: вопрос в чем встречать плюсы весну? jasion,
"Уважаемый подписчик! Твой любимый контент - пост с афишей. Прошу прощения. Приношу извинения.   Даю 2 концерта, стало быть, в Казани. Не сказать об этом не имею права.   Милости прошу.  Благодарю.   Ссылки для покупки билетов будут в сторис и в моём телеграм-канале.  Первый концерт в 18:00, второй — в 20:30.",25 18:00 августа и 20:зо st ` : 1 . а в-u ж т «тас старовойтов,
"вы наверно спросите как сделать такие классные луки?  в @murashkina.store все для этого имеется♥️🦦🥸  скорей бежим! как лук выбираете вы?  1,2,3,4,5,6?",la gluboro ivinyaus ! какоgo huya? murashnia,
С одноклассницей на шоу пришли 😂,,а вы одноклассники же еще правильно от такого вот вместе учиться в одном классе учились у меня не было другого выбора я не видел как без сестры учиться нормально было я привык что девушка у всех сестрой ходит мы за одной партой сидели какое то время пока не поняли что не так сильно друг друга любим отселить но у тебя был вот этот кавказский прикол что если кто то что то про розу скажет да скорее наоборот было вообще в школе вообще был просто этот лошок поэтому она мне защищала пару раз уходила замолотить это имею ввиду но вначале ну там типа до там до шестого седьмого не то чтобы я до десятого класса
"Уважаемый подписчик! Твой любимый контент - пост с афишей. Прошу прощения. Приношу извинения.   Даю 2 концерта, стало быть, в Казани. Не сказать об этом не имею права.   Милости прошу.  Благодарю.   Ссылки для покупки билетов прилагаю:  Первый концерт в 18:00  https://standupkzn.ru/events/starovoytov/   Второй концерт в 20:30  https://standupkzn.ru/events/starovoytov-2/",";7 aw [tand ed] 18+ club 25 августа 18:00 и 20:зо sy/ ^ , , - а -u 17 i 7 «тас старовойтов сольный концерт казань, ул. баумана, 44/8",
"buz_haus https://t.me/buz_haus/3411    «Легенда Оля Бузова. Нам до нее всем расти и расти», — Алексей Столяров в интервью YouTube-каналу Dr. Tochiev https://youtube.com/watch?v=-xCXUEQuMus&si=j1_eHbJvSz1DBb2W  #ОльгаБузова #новостизвезд #будниартиста",ну конечно легенда,"Конечно, легенда Оли Близова. Вообще легенда. Это шикарнейший человек. Я каждый раз восещаюсь. Но она крутая. Она невероятна. То, что она крутая на другой галактике. Она крутая, имею в виду в том, что она в своем мире. Она на другой галактике. Нам до нее всем расти и расти. Она настолько уникальна. Она настолько уникальна. Она, понимаешь, ты с ней сняться в клипе можешь. Уехать ночью, лечь спать, а утром, когда она едет, она всем записывает аудио. Я не знаю. Мне кажется, ее сила – это благодарность. Да. Надо быть благодарным обязательно. Очень такое. Очень. Хорошо к людям относишь, тогда все будет прекрасно."
"Условия розыгрыша МегаБокса📢 такие:  1. Подписаться на ФК 10  2. Написать здесь в комментариях слово «МегаБокс»  3. Ждать, пока я случайным образом выберу победителя )))  Погнали!",,
«Звёздный дурак»  https://vk.cc/cyqvob,эксклюзивно в v к видео,"Продала душу дьяволу Опа! Лови! Игорь Забраилович продал Куда? Вы на хрена меня положили? Ну, сама попалась, второй раз в жизни, представляешь? Два одинаковых получается"
"https://t.me/s/lizavarvara/1702  Ребят! Ситуация такая! Мне задержали визу, из-за этого пришлось некоторые концерты перенести. Но некоторые остались без изменений!   Надеюсь, это не доставит вам сложностей и вы все равно придете.   (Амстердам, Берлин, Кипр - без изменений. Белград и Барселона скоро назначат дату).   Приходите на концерты моего первого европейского тура, пожалуйста! Жду, люблю, обнимаю.   БИЛЕТИКИ    Сообщение закреплено",,
Полный подкаст на ютубе «Гадзилы»,готовность к детям men,"Ты во сколько лет у тебя дети появились? В 30 лет у меня родилась первая дочка, и потом родилась вторая дочка. У меня две дочки. Я не буду... Бабушки... Я не буду... Я тебе и говорю, ты говоришь типа поздно или рано, как будто бы да, я наверное вот в 30 был готов. Слушай, а я вот не знаю, вот когда знаешь, готов, не готов это слово. Мне кажется там всегда ты не готов, не готов, а дальше не можешь. Знаешь как, а я нам... а я тебе так еще скажу на примере. Готов, готов, готов, а потом задумался, а потом уже испугался. Ну вот да. Вот такая хуйня."
"Отпуск is started. Но так как в сезон поработали на славу (😎), результаты труда по-тихоньку выходят. Сегодня, к примеру, вышли на ютубе. Новые «Спортивные Зашквары». Со мной Заба, Сапер и Кутуз. Компашка топова, что для футбика, что для контента.   Я еще не посмотрел, но, насколько помню съемку, эталонно там пригорел. Короче, залетайте по этой ссылке, кайфуйте, а потом с двух ног врывайтесь в комменты (и там, и здесь) и пишите про впечатления 😎🤘🏻",,
"Ребята, квантовая психология ждет ваших отзывов, комментариев, лайков и брызгов иронии☺️  https://youtu.be/_CQsO8agowc",,
"Это если вы захотите добавить к себе в сторис, вот промо, а ссылка прям в шапке профиля. Всё, не могу говорить, готовлюсь к неминуемой славе) Люблю, обожаю 🫶",,"Я замуж вышла. Нам же нужен этот, который отрыжкой может муху сбить, да? Он расплачивался, искренне выбирал, с кем больше хочет быть. Со мной или с деньгами на карте. Его как-то вытащило погулять. Он на следующий день взял отгул, чтобы отлежаться. Ну просто мне это грустно. Я еду в караоке. Я не хочу страдать в одиночестве. Да пусть страдают все."
"Чтобы потом не спрашивал: «Что я пропустил?» 😁 Отправляй коллеге, по которому скучаешь ♥️  @tnt_online  #УтроТНТ",ж когда любимый коллега в отпуске ~33,"Как день и не больше, Только дольше этот день без тебя."
В гостях 1-11  мастодонт отечественного блогинга - яркая и классная Полина Трубенкова❤️  Ссылка👇 https://vk.cc/cyqOVO,1] ( ры как 1-41 0мг о+ эксклюзивно в vк видео,"Омеге Оге In English А что вы думали? Ведущая развивается А личные границы-то уже выставлены, да? Такие гордии нам не нужны здесь Я заслужила! Все вместе Пропала собака Вернись поскорее Пропал мужичочек"
"Йоу! Это случилось)) Теперь я есть на ютуб!) В шапке профиля ссылка на мой стендап☺️  Заходите, смотрите, смейтесь! И лайкайте и комментируйте!) это обязательно! 🩷 Спасибо за организацию съемки @standup_msk  🩷 Спасибо съемку команде @standup_view  И отдельное спасибо за монтаж @anna__protokovilo ❤️",( q4я { бри смена~w у 2,
"Ну это феерия актерской игры, радости и квантовой психологии😁 Гляньте, комменты, лайки подписки: https://youtu.be/_CQsO8agowc  П КВАНТОВЫЙ ПСИХОЛОГ ӏ КАК ХАКНУТЬ РЕАЛЬНОСТЬ Сегодня вы узнаете, почему вы бедные совершенно БЕСПЛАТНО! А квантовый психолог, автор методики “Квантовая сингулярность или как его женить на себе”, а также автор книг: “Как встроить квазичастицы в повседневную жизнь и начать зарабатывать от миллиона” и просто моя подруга Екатерина @kvazimama докажет, что ДАЖЕ У ВАС есть будущее!   ПОМНИТЕ: Яндекс Директ поможет вам найти клиентов! Получите промокод на 5 000 ₽ на первую рекламную кампанию при пополнении счета на 10 000 ₽. Подробнее по ссылке: https://clck.ru/3BrtTh  Реклама. ООО «Яндекс». ИНН 7736207543 erid: LjN8K73wY  Ссылка на донаты: https://boosty.to/nastaborsuk/purchase/2800112?ssource=DIRECT&share=subscription_link   Ссылка на чек-лист ""ПРО ДЕНЬГИ""  https://drive.google.com/file/d/15ASGOWWtWEdKnoknNVLOpEC7cDG8WC2T/view?usp=sharing  Благодарю за участие в подкасте Карину Салихову. Ты лучшая! А также спасибо моему соавтору Султану Сулейманову за работу над подкастом. 🔗 https://youtu.be/_CQsO8agowc",они всё знааи? квантовый психолог,
"УРА! Я держала это в секрете, но МЫ СДЕЛАЛИ ПОДКАСТ С КАРИНОЙ ЛЯМ и КВАНТОВЫМ ПСИХОЛОГОМ @karina_salihova🙏🏻 Первый выпуск уже на моем YouTube-канале🔥 ССЫЛКА В ШАПКЕ ПРОФИЛЯ! Это new level, друзья)))",мозг это прошлый век,"Мозг это в прошлый век Я продала маме тонометр когда у нее была гипертония Спрос, предложение, спрос, предложение Детские парашюты от Сергея Косенко Да ладно За 500 тысяч? Нет За лям? Нет ЧТООООООООООООООООООООООООООО? Рот закрой Вот это я понимаю подход к ученикам"
"Сразились с ребятами за звание «звездного дурака». Угадаете, кто проиграл, но ушел домой с Ди Каприо? 😏","к а « о гл ; ны; -re ~ s й звёзаный 1 о в звёзаный дурак дурак\"" у у е~е~ 2 р~е с ; q о ~ 2 а al~ ` звёз 4 е - p",
Новый выпуск! Кто умнее - Полина Трубенкова или школьники? Шоу Иды Галич 1-11.,111 1- 11 11! 1-11 111,
"Всем привет 👋 Наверняка сможете быстро угадать гостя нового выпуска ЯСЗ, который вот-вот уже на подходе!)))",! 32 : 55# заню 2,
"Недовольство собой и собственной внешностью отравляет жизнь миллионов девушек по всему миру. И иногда эти комплексы заставляют решиться на отчаянный шаг – лечь под нож пластического хирурга.   Героиня нового выпуска шоу «Открытый прием» Екатерина стала жертвой пластического хирурга. Шокирующие детали операции поразили сотни тысяч человек по всей России, но виновник трагедии – пластический хирург остался безнаказанным. Девушка пришла к нам на шоу, чтобы рассказать свою историю и восстановить справедливость.   Что заставляет нас делать пластические операции и как принять себя? Вместе со специалистом по телесно - ориентированной терапии Алексеем Большаковым мы поможем разобраться героине в причинах недовольства собой.  Полный выпуск по ссылке: https://youtu.be/qVH4tWY9KWw",,"что у меня в крови был мышьяк. Меня отравили. А кто отчём? Она вот так узнаёт любовью. Что любовью – это боль. У меня бывший муж её сбил. Я вскрыла себе вены из-за него. Это вот такое хорошо. Хорошо, потому что плохо. К сожалению, да. Нарвалась у человека, который в очередной раз сделал ей больно. Потянул, мотянул, не туда пришёл и провела в наркозе 13 часов. Да. Я просила, помогите, помогите, мне нужна помощть. Он надеялся, что я в бинтах искупаюсь. А я размоталась. Что ты увидела, Кать? Что тебя испугало? Большие дыры на лице. Жжёные током угольные. Не хирурги, а мясники такое творят с пациентами. Такое ощущение, что у меня просто покрамство. Хотела вот выравить одно, а заработала больше дефектов. Но почему она выбрала именно его?"
"И снова прекрасные рейтинги Черного списка на канале Пятница!!! 5-й сезон прекрасен!!! Будет снят и 6-й сезон Черного списка!!! И еще один масштабный проект на Пятнице я блестяще проведу!!! Это не успех, это подлинный триумф!!! Всем телеканал Пятница!!!",,
«Comedy Club» в пятницу в 21:00 на ТНТ,th самый требовательный зритель,"Есть Марина! Почему не Марина играет, а? Марина не участвует в этом номере! Хотим видеть Брича или Марину! Кого? О-о-о! Марину дай! Дай! Позови Марину, позови её. Марин! Марина, выйди, пожалуйста. Добрый вечер, здравствуйте. Ой, девочка моя. Дайте на место. Марин, сыграешь вместо Лёхи? Помнишь, мы репетировали, ты смотрела номер? Да, да, да, конечно. Лёха, извини, претензии к человеку. Сладкая. Итак, случай в семье. Какая хорошая я отсюда вылезу. Я тебя очень бы хотел, правда. Мариночка, может ты покажешь мне своё нижнее бельё? Конечно. Давай. О-о-о! Комедия! Претензии к Марине! Претензии к Марине! Марин, чего обозначаем? Почему? Деньги настоящие берут, а сиськи фальшивые показывают? Давай так! Хотим видеть, да, интересненько? Ха-ха-ха-ха! Давай! Я просто смотрю комедию, ты ни разу не раздевалась. Даже вот худой раздевался, а ты ни разу. Послушайте, я не буду раздеваться. Давай, давай, большие сиськи, Марин! Послушайте, большие это вообще не ко мне. А мне в чём? Ну я уже завёл-то. Пускай выйдет тот, у кого большие сиськи. Харламов не участвует в нашем номере."
"А вот посмотрите, было очень интересно и весело! https://vk.com/video-218471746_456239559  П Философское шоу — Бедность. Яровицына. Джабраилов. Фетисова. Услышав истошные вопли, напоминающие что-то среднее между скрипучим кудахтаньем и матерной бранью сосков безобразия, Игорь остановился и прислушался, ведь что может быть лучше женской ссоры?  — Действительно ли все бедные ленивые твари? — Конечно, нет, с чего Вы взяли? — Но Вы же так сказали… — Я.. 🔗 https://vk.com/video-218471746_456239559","о `к ' 5 i бедные, нищие, бродяги [4|",
"Пожалуй, нет ничего в мире теплее и трепетнее, чем искренние крепкие объятия! Согласны?  Ученые давно изучают объятия как некий феномен. Потому как это простое действие способно вызывать у человека целый спектр прекрасных чувств! Обнял - значит поддержал. Обнял - значит выразил свою любовь. Обнял - значит позаботился!  Если вы хотите выразить поддержку своим волосам, то на помощь придут продукты из линейки ESTEL Обними. Они сосредоточены на трёх направлениях: восстановление структуры, глубинное увлажнение и сверкающий блеск.  Эти продукты способны максимально окружить волосы заботой, подарить наслаждение и стать другом, который всегда придёт на помощь. Обнимайте свои волосы с помощью ESTEL! И они сделают вас еще прекраснее!  Реклама. Рекламодатель: ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «ЮНИКОСМЕТИК» ИНН: 7826704356, Erid: 2VtzqxXfGG1",о . о.u. ж,
ДОМОГАЛСЯ СВЯЩЕННИК   #иванабрамов #подкастабрамова #павелостровский,эксклюзивно в vк видео в бозрасте 17 лет меня goмогался сбященник,"В возрасте 17 лет мне домогался священник. Что-то мы с дружбанами пошли, у кого-то хату снимал, ну, что-то посидеть. Там был этот священник, там были несколько друзей, еще какие-то девчонки. Все прилично, не подумаешь, что как сегодня в писке. Ну, что-то повыпивали, что-то посидели, покричали. А потом это вполне нормальная такая тема, когда спать ложат, кровать большая, по двое пацаны ложат, и в общем никаких проблем. Я ложусь в кровать, и этот, короче, чел, священник, он начинает ко мне приставать. Сколько ему лет было? Ну, ему лет 50-60, наверное. Когда это происходит, ты сначала, ну, у тебя какой-то, то есть ступор, потом у тебя включаются мозги, якобы я его там, в общем, послал. Мне еще хорошо, что я его избил. Избил? Да. С точки зрения психоанализа, у меня в голове достаточно длительное время это сохранялось, как, знаешь, как гисталь был закрыт. Я злость свою ему отдал."
"смотрим новый влог господа!  ура!  тока пишите коменты там под видосом, я же стараюсь снимаю оч хочется обратной связи   новый влог",это,"Это новый влог, это новый день, это новая неделя, это новая жизнь. Я в Питере. Я в Питере. Мы на лодке сейчас поедем кататься. А вы откуда приехали? У-у-у! А в плитые береги, как в плитые штары. Колеса, что вы на чем вытираете? Сочиняем! Жарко, бить тебя. Это влог. Это влог, красота. У тебя блесняшки? А-а-а! У тебя блесняшки! А-а-а! Браво, браво, браво, браво! Иль, какую песню знаешь? Нет, не хочу. А мы находимся на премии БОЙ. Марина, в этот момент пока все ругаются. Куда мы едем, Марина? А-а-а, куда? Ну, у нас, у нас влог. А-а-а, да? А что значит?"
"akulininmatch https://t.me/akulininmatch/2578    Мората-шоу! 🎤 Или лучшие 45 минут в карьере испанского нападающего.  Даже не понимая испанского, понятно, кто и почему капитан этой команды.  Вчера на площади Сибелес самый критикуемый игрок сборной перед многотысячной публикой взял в руки микрофон и, как профессиональный ведущий, провел праздничное шоу. Нашел слова для каждого члена команды, с юмором и «внутрянкой» пообщался с болельщиками, сделал атмосферу вечера. El Capitán.  @akulininmatch  https://youtu.be/9vhSg6qfBCE?si=K0oS8NrXR5wLBvVE  П MORATA SHOW COMPLETO PRESENTACIÓN LAMINE, NICO WILLIAMS, OLMO, RODRI... HÉROES EUROCOPA 2024 CIBELES #euro2024 #seleccionespañola #morata   En una actuación para el recuerdo y que será inolvidable, Álvaro Morata agarró el micrófono y dejó casi una hora sensacional repleta de momentazos y mucho orgullo entre sus compañeros. No se la pierdan porque fue antológica.  ¡Disfruta de la mejor actualidad deportiva en nuestra web!:  http://www.as.com  ¡Suscríbete a nuestro canal!:  https://www.youtube.com/user/DIARIOAScom  ¡Síguenos en nuestras redes sociales!:   ingram AS: https://www.ingram.com/diarioas/ ingram AStv: https://ingram.com/astelevision TikTok AS: https://www.tiktok.com/@diarioas Twitch: https://www.twitch.tv/diario_as Twitter AS: https://twitter.com/diarioas Twitter AStv: https://twitter.com/AS_TV Facebook AS: https://www.facebook.com/as Facebook AStv: https://www.facebook.com/astelevision 🔗 https://youtu.be/9vhSg6qfBCE?si=K0oS8NrXR5wLBvVE",as show cibeles morata,
"Мората-шоу! 🎤 Или лучшие 45 минут в карьере испанского нападающего.  Даже не понимая испанского, понятно, кто и почему капитан этой команды.  Вчера на площади Сибелес самый критикуемый игрок сборной перед многотысячной публикой взял в руки микрофон и, как профессиональный ведущий, провел праздничное шоу. Нашел слова для каждого члена команды, с юмором и «внутрянкой» пообщался с болельщиками, сделал атмосферу вечера. El Capitán.  @akulininmatch  https://youtu.be/9vhSg6qfBCE?si=K0oS8NrXR5wLBvVE  П MORATA SHOW COMPLETO PRESENTACIÓN LAMINE, NICO WILLIAMS, OLMO, RODRI... HÉROES EUROCOPA 2024 CIBELES #euro2024 #seleccionespañola #morata   En una actuación para el recuerdo y que será inolvidable, Álvaro Morata agarró el micrófono y dejó casi una hora sensacional repleta de momentazos y mucho orgullo entre sus compañeros. No se la pierdan porque fue antológica.  ¡Disfruta de la mejor actualidad deportiva en nuestra web!:  http://www.as.com  ¡Suscríbete a nuestro canal!:  https://www.youtube.com/user/DIARIOAScom  ¡Síguenos en nuestras redes sociales!:   ingram AS: https://www.ingram.com/diarioas/ ingram AStv: https://ingram.com/astelevision TikTok AS: https://www.tiktok.com/@diarioas Twitch: https://www.twitch.tv/diario_as Twitter AS: https://twitter.com/diarioas Twitter AStv: https://twitter.com/AS_TV Facebook AS: https://www.facebook.com/as Facebook AStv: https://www.facebook.com/astelevision 🔗 https://youtu.be/9vhSg6qfBCE?si=K0oS8NrXR5wLBvVE",as show cibeles morata,
"Выдающийся, титанический, монументальный труд по разбору трилогии ""Матрицы"". Предположу, что такой работы по анализу кинематографической единицы (окей, тринити тройки) российский интернет еще не знал. Я серьезно.  На моем любимом ютуб-киноканале ЧБУ вышло пышное видео, в котором... Ну, я не знаю, как это описать, ребят. Погружение в самые недра. Сотни-сотни-сотни отсылок к мировой литературе, духовным трактатам, символам, музыке, интервью, мнениям, картинам, фильмам, текстам, образам, мультипликации, оригинальным озвучке и сценариям. Практически покадровое исследование. Местами буквально по нотам. Впечатляющее, почти нездоровое внимание к деталям:)   Это грандиозная работа. Я немного шокирован даже. Временами огромный ролик превращается в аттракцион, который приближает тебя к пониманию замыслов семейки Вачовски и тут же отталкивает.   Фундаментальный разбор. С немного обескураживающей, но оттого еще более прекрасной концовкой. Все равно что посмотреть новую серию ""Матрицы"". Благо хрон такой же:)  Запаситесь временем. Оно того стоит, приятного просмотра: https://youtu.be/nKoxZLF_ih4?si=SvbJ3qMT9CCW84lX  @shhhnyakin  П Нео – Бог Boosty: https://boosty.to/the46y  Полная версия видео на моём Бусти.  Telegram: https://t.me/the46y ingram: https://www.ingram.com/the46y/ VK: https://vk.com/nerdfacegroup  Основные треки из видео:  https://www.youtube.com/F0x3r_Fennec https://www.youtube.com/4lienetic https://www.youtube.com/VenusTheory https://www.youtube.com/Kupla  Полный список ссылок и мелодий: https://docs.google.com/document/d/1k-CczI5BOI1KAkr3M0LMmObJWfi_uXCNkX7dTMBCs4s/edit?usp=sharing  00:00 0.Вступление 00:53 1.Платон 03:50 2.Декарт 05:53 3.Бодрийяр 15:22 4.Христианство 31:19 5.Индуизм и буддизм 42:41 6.Буддизм 51:30 7.Индуизм 1:00:31 8.Облачный атлас 1:03:36 9.Мифология 1:07:59 10.Эволюционная психология 1:32:36 11.Душа 1:40:29 12.Призрак в доспехах 1:48:48 13.Алиса в Стране чудес -:--:--       14.Программы изгои (в версии для Boosty) 1:52:05 15.Дуализм, поп-культура, отсылки Вачовски -:--:--       16.Теории (в версии для Boosty) 1:58:38 17.Что такое Матрица? 🔗 https://youtu.be/nKoxZLF_ih4?si=SvbJ3qMT9CCW84lX",heq бог,
"Это не олимпиада, а больше урок физкультуры на улице 😄 #дедищев #вернидубов #германский #плюс #минус #интересно #олимпиада #reels",эксклюзивно в vк видео v к видес ирафон,марафон я его назвал для мазохистов во первых было тридцать четыре градуса из за ошибки в расписании марафон начался тридцатого августа в пятнадцать ноль пять машины вообще их никто не тормозил трасса реально была трассой да и спортсменам приходилось уворачиваться от автомобилей от городского транспорта от фургонов с доставкой и от железнодорожных поездов ну то есть это бег уже с препятствиями где пытаешься разглядеть автомобили реально сквозь пыль что может быть еще хуже отсутствия воды на этом марафоне единственный колодец с водой был лишь на восемнадцатом километре
